@relation eucalyptus-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.supervised.attribute.Discretize-Rfirst-last

@attribute Abbrev {Cra,Cly,Nga,Wai,K81,Wak,K82,WSp,K83,Lon,Puk,Paw,K81a,Mor,Wen,WSh}
@attribute Rep {'\'All\''}
@attribute Locality {Central_Hawkes_Bay,Northern_Hawkes_Bay,Southern_Hawkes_Bay,Central_Hawkes_Bay_(coastal),Central_Wairarapa,South_Wairarapa,Southern_Hawkes_Bay_(coastal),Central_Poverty_Bay}
@attribute Map_Ref {N135_382/137,N116_848/985,N145_874/586,N142_377/957,N158_344/626,N162_081/300,N158_343/625,N151_912/221,N162_097/424,N166_063/197,N146_273/737,N141_295/063,N98_539/567,N151_922/226}
@attribute Latitude {39__38,39__00,40__11,39__50,40__57,41__12,40__36,41__08,41__16,40__00,39__43,82__32}
@attribute Altitude {'\'(-inf-115]\'','\'(115-170]\'','\'(170-inf)\''}
@attribute Rainfall {'\'(-inf-875]\'','\'(875-950]\'','\'(950-1225]\'','\'(1225-1575]\'','\'(1575-inf)\''}
@attribute Frosts {'\'All\''}
@attribute Year {'\'(-inf-1984.5]\'','\'(1984.5-inf)\''}
@attribute Sp {co,fr,ma,nd,ni,ob,ov,pu,rd,si,mn,ag,bxs,br,el,fa,jo,ka,re,sm,ro,nc,am,cr,pa,ra,te}
@attribute PMCno {'\'(-inf-1422]\'','\'(1422-2759.5]\'','\'(2759.5-inf)\''}
@attribute DBH {'\'(-inf-3.505]\'','\'(3.505-10.52]\'','\'(10.52-inf)\''}
@attribute Ht {'\'(-inf-3.765]\'','\'(3.765-7.62]\'','\'(7.62-10.305]\'','\'(10.305-inf)\''}
@attribute Surv {'\'(-inf-9.5]\'','\'(9.5-58.337617]\'','\'(58.337617-59.837617]\'','\'(59.837617-inf)\''}
@attribute Vig {'\'(-inf-1.4]\'','\'(1.4-1.55]\'','\'(1.55-2.4]\'','\'(2.4-2.85]\'','\'(2.85-3.038081]\'','\'(3.038081-3.088081]\'','\'(3.088081-4.25]\'','\'(4.25-inf)\''}
@attribute Ins_res {'\'(-inf-1.6]\'','\'(1.6-2.848426]\'','\'(2.848426-2.948426]\'','\'(2.948426-inf)\''}
@attribute Stem_Fm {'\'(-inf-2.897751]\'','\'(2.897751-2.997751]\'','\'(2.997751-3.05]\'','\'(3.05-inf)\''}
@attribute Crown_Fm {'\'(-inf-3.202249]\'','\'(3.202249-3.252249]\'','\'(3.252249-inf)\''}
@attribute Brnch_Fm {'\'(-inf-2.05]\'','\'(2.05-2.82054]\'','\'(2.82054-2.87054]\'','\'(2.87054-3.05]\'','\'(3.05-inf)\''}
@attribute Utility {none,low,average,good,best}

@data
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',rd,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(9.5-58.337617]\'','\'(2.4-2.85]\'','\'(1.6-2.848426]\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',low
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',sm,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(59.837617-inf)\'','\'(2.85-3.038081]\'','\'(1.6-2.848426]\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',low
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',jo,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(59.837617-inf)\'','\'(3.088081-4.25]\'','\'(-inf-1.6]\'','\'(3.05-inf)\'','\'(3.252249-inf)\'','\'(3.05-inf)\'',average
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',ag,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(-inf-9.5]\'','\'(3.088081-4.25]\'','\'(2.948426-inf)\'','\'(3.05-inf)\'','\'(3.252249-inf)\'','\'(-inf-2.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',bxs,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',br,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(-inf-9.5]\'','\'(1.55-2.4]\'','\'(2.948426-inf)\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',br,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(-inf-9.5]\'','\'(1.55-2.4]\'','\'(2.948426-inf)\'','\'(2.997751-3.05]\'','\'(3.252249-inf)\'','\'(-inf-2.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',el,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(1.6-2.848426]\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',fa,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(7.62-10.305]\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(1.6-2.848426]\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',fa,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(10.305-inf)\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',fr,'\'(-inf-1422]\'','\'(10.52-inf)\'','\'(10.305-inf)\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(1.6-2.848426]\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',fr,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(10.305-inf)\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',fr,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(10.305-inf)\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',nd,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(7.62-10.305]\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(1.6-2.848426]\'','\'(3.05-inf)\'','\'(3.252249-inf)\'','\'(-inf-2.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',ka,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(1.6-2.848426]\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',ob,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(10.305-inf)\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(3.05-inf)\'','\'(-inf-3.202249]\'','\'(3.05-inf)\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',ob,'\'(-inf-1422]\'','\'(10.52-inf)\'','\'(10.305-inf)\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(3.05-inf)\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',ov,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(-inf-3.765]\'','\'(-inf-9.5]\'','\'(-inf-1.4]\'','\'(2.948426-inf)\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',pu,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(10.305-inf)\'','\'(-inf-9.5]\'','\'(3.088081-4.25]\'','\'(1.6-2.848426]\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',re,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(7.62-10.305]\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(1.6-2.848426]\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(3.05-inf)\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',re,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(10.305-inf)\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(3.05-inf)\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',re,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(7.62-10.305]\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',re,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(7.62-10.305]\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',nc,'\'(1422-2759.5]\'','\'(-inf-3.505]\'','\'(3.765-7.62]\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(1.6-2.848426]\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',si,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(10.305-inf)\'','\'(-inf-9.5]\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(3.05-inf)\'','\'(3.252249-inf)\'','\'(-inf-2.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',rd,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(-inf-9.5]\'','\'(1.55-2.4]\'','\'(1.6-2.848426]\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',sm,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(-inf-9.5]\'','\'(1.55-2.4]\'','\'(1.6-2.848426]\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',jo,'\'(1422-2759.5]\'','\'(-inf-3.505]\'','\'(-inf-3.765]\'','\'(-inf-9.5]\'','\'(1.4-1.55]\'','\'(2.948426-inf)\'','\'(2.997751-3.05]\'','\'(3.252249-inf)\'','\'(-inf-2.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',ag,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(9.5-58.337617]\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(2.05-2.82054]\'',low
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',bxs,'\'(-inf-1422]\'','\'(-inf-3.505]\'','\'(-inf-3.765]\'','\'(59.837617-inf)\'','\'(-inf-1.4]\'','\'(1.6-2.848426]\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',br,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(-inf-3.765]\'','\'(59.837617-inf)\'','\'(1.55-2.4]\'','\'(-inf-1.6]\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',low
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',br,'\'(-inf-1422]\'','\'(-inf-3.505]\'','\'(-inf-3.765]\'','\'(59.837617-inf)\'','\'(1.4-1.55]\'','\'(-inf-1.6]\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',el,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(7.62-10.305]\'','\'(9.5-58.337617]\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',low
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',fa,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(7.62-10.305]\'','\'(59.837617-inf)\'','\'(3.088081-4.25]\'','\'(2.948426-inf)\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',best
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',fa,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(59.837617-inf)\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',good
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',fr,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(7.62-10.305]\'','\'(59.837617-inf)\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',average
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',fr,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(59.837617-inf)\'','\'(3.088081-4.25]\'','\'(2.948426-inf)\'','\'(2.997751-3.05]\'','\'(3.252249-inf)\'','\'(2.87054-3.05]\'',good
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',fr,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(7.62-10.305]\'','\'(59.837617-inf)\'','\'(3.088081-4.25]\'','\'(2.948426-inf)\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(2.05-2.82054]\'',good
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',nd,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(7.62-10.305]\'','\'(59.837617-inf)\'','\'(3.088081-4.25]\'','\'(2.948426-inf)\'','\'(-inf-2.897751]\'','\'(3.252249-inf)\'','\'(2.87054-3.05]\'',best
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',ka,'\'(-inf-1422]\'','\'(-inf-3.505]\'','\'(-inf-3.765]\'','\'(59.837617-inf)\'','\'(-inf-1.4]\'','\'(-inf-1.6]\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',ob,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(59.837617-inf)\'','\'(2.85-3.038081]\'','\'(1.6-2.848426]\'','\'(3.05-inf)\'','\'(3.252249-inf)\'','\'(3.05-inf)\'',good
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',ob,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(59.837617-inf)\'','\'(3.088081-4.25]\'','\'(1.6-2.848426]\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(2.05-2.82054]\'',good
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',ov,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(-inf-3.765]\'','\'(59.837617-inf)\'','\'(1.4-1.55]\'','\'(-inf-1.6]\'','\'(-inf-2.897751]\'','\'(3.252249-inf)\'','\'(2.87054-3.05]\'',none
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',pu,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(3.765-7.62]\'','\'(9.5-58.337617]\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',average
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',re,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(7.62-10.305]\'','\'(59.837617-inf)\'','\'(3.088081-4.25]\'','\'(2.948426-inf)\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',best
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',re,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(59.837617-inf)\'','\'(3.088081-4.25]\'','\'(2.948426-inf)\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(2.05-2.82054]\'',best
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',re,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(7.62-10.305]\'','\'(59.837617-inf)\'','\'(3.088081-4.25]\'','\'(2.948426-inf)\'','\'(3.05-inf)\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',best
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',nc,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(-inf-3.765]\'','\'(59.837617-inf)\'','\'(1.55-2.4]\'','\'(2.948426-inf)\'','\'(2.997751-3.05]\'','\'(3.252249-inf)\'','\'(3.05-inf)\'',low
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',si,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(9.5-58.337617]\'','\'(2.85-3.038081]\'','\'(2.948426-inf)\'','\'(3.05-inf)\'','\'(3.252249-inf)\'','\'(3.05-inf)\'',low
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',rd,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(3.765-7.62]\'','\'(59.837617-inf)\'','\'(2.4-2.85]\'','\'(1.6-2.848426]\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',average
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',sm,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(59.837617-inf)\'','\'(1.55-2.4]\'','\'(1.6-2.848426]\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',low
Wak,'\'All\'',South_Wairarapa,N162_081/300,41__12,'\'(115-170]\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',jo,'\'(1422-2759.5]\'','\'(-inf-3.505]\'','\'(-inf-3.765]\'','\'(59.837617-inf)\'','\'(1.4-1.55]\'','\'(-inf-1.6]\'','\'(2.997751-3.05]\'','\'(3.252249-inf)\'','\'(2.87054-3.05]\'',low
K82,'\'All\'',Central_Wairarapa,N158_343/625,40__57,'\'(170-inf)\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',bxs,'\'(-inf-1422]\'','\'(3.505-10.52]\'','\'(-inf-3.765]\'','\'(9.5-58.337617]\'','\'(2.4-2.85]\'','\'(2.948426-inf)\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',low
K82,'\'All\'',Central_Wairarapa,N158_343/625,40__57,'\'(170-inf)\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',br,'\'(1422-2759.5]\'','\'(-inf-3.505]\'','\'(-inf-3.765]\'','\'(9.5-58.337617]\'','\'(-inf-1.4]\'','\'(-inf-1.6]\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',none
K82,'\'All\'',Central_Wairarapa,N158_343/625,40__57,'\'(170-inf)\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',br,'\'(1422-2759.5]\'','\'(-inf-3.505]\'','\'(3.765-7.62]\'','\'(9.5-58.337617]\'','\'(2.85-3.038081]\'','\'(1.6-2.848426]\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',low
K82,'\'All\'',Central_Wairarapa,N158_343/625,40__57,'\'(170-inf)\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',fa,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(3.765-7.62]\'','\'(59.837617-inf)\'','\'(2.4-2.85]\'','\'(2.948426-inf)\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',low
K82,'\'All\'',Central_Wairarapa,N158_343/625,40__57,'\'(170-inf)\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',fa,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(10.305-inf)\'','\'(59.837617-inf)\'','\'(4.25-inf)\'','\'(2.948426-inf)\'','\'(3.05-inf)\'','\'(-inf-3.202249]\'','\'(2.05-2.82054]\'',good
K82,'\'All\'',Central_Wairarapa,N158_343/625,40__57,'\'(170-inf)\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',fa,'\'(1422-2759.5]\'','\'(10.52-inf)\'','\'(10.305-inf)\'','\'(59.837617-inf)\'','\'(4.25-inf)\'','\'(2.948426-inf)\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(-inf-2.05]\'',good
K82,'\'All\'',Central_Wairarapa,N158_343/625,40__57,'\'(170-inf)\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',fr,'\'(1422-2759.5]\'','\'(-inf-3.505]\'','\'(-inf-3.765]\'','\'(9.5-58.337617]\'','\'(-inf-1.4]\'','\'(1.6-2.848426]\'','\'(2.997751-3.05]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',none
K82,'\'All\'',Central_Wairarapa,N158_343/625,40__57,'\'(170-inf)\'','\'(950-1225]\'','\'All\'','\'(-inf-1984.5]\'',ka,'\'(1422-2759.5]\'','\'(3.505-10.52]\'','\'(3.765-7.62]\'','\'(9.5-58.337617]\'','\'(1.55-2.4]\'','\'(2.948426-inf)\'','\'(-inf-2.897751]\'','\'(-inf-3.202249]\'','\'(2.87054-3.05]\'',none
